,index,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_reg__estimator,param_reg__estimator__alpha,param_reg__estimator__l1_ratio,param_reg__estimator__penalty,param_reg__estimator__C,param_reg__estimator__kernel,param_reg__estimator__algorithm,param_reg__estimator__n_neighbors,param_reg__estimator__p,param_reg__estimator__weights,param_reg__estimator__criterion,param_reg__estimator__max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,model
66,66,0.40490474700927737,0.01198850672966373,0.07770867347717285,0.0054395283131112955,SVR(C=0.75),,,,0.25,sigmoid,,,,,,,"{'reg__estimator': SVR(C=0.75), 'reg__estimator__C': 0.25, 'reg__estimator__kernel': 'sigmoid'}",-0.39106819859540093,-0.4068750547142136,-0.47352761885344274,-0.3730655727640773,-0.34704245903860925,0.3983157807931487,0.042542063258456886,122,SVR(C=0.75)
67,67,1.2082647800445556,0.13140366165241352,0.05986719131469727,0.00676195143366138,SVR(C=0.75),,,,0.5,linear,,,,,,,"{'reg__estimator': SVR(C=0.75), 'reg__estimator__C': 0.5, 'reg__estimator__kernel': 'linear'}",-0.14995468668955403,-0.17652282415943557,-0.18449008415240833,-0.14700216963142934,-0.1634592918119533,0.16428581128895609,0.014579064864444215,24,SVR(C=0.75)
68,68,0.21975207328796387,0.020838270551596632,0.05629620552062988,0.008018624168439915,SVR(C=0.75),,,,0.5,poly,,,,,,,"{'reg__estimator': SVR(C=0.75), 'reg__estimator__C': 0.5, 'reg__estimator__kernel': 'poly'}",-0.13676274938565447,-0.15219262512235987,-0.1415472390230351,-0.12868529946184717,-0.13778948010636904,0.13939547861985313,0.007650038738226425,8,SVR(C=0.75)
69,69,0.23719534873962403,0.010661387825906006,0.055228471755981445,0.006786503064292422,SVR(C=0.75),,,,0.5,rbf,,,,,,,"{'reg__estimator': SVR(C=0.75), 'reg__estimator__C': 0.5, 'reg__estimator__kernel': 'rbf'}",-0.13656093242880188,-0.13962344605180202,-0.1311892774001253,-0.12424265799341405,-0.14164566981605434,0.1346523967380395,0.0062867410378740956,2,SVR(C=0.75)
70,70,0.4012136936187744,0.007329651448489462,0.09771218299865722,0.014846452944485207,SVR(C=0.75),,,,0.5,sigmoid,,,,,,,"{'reg__estimator': SVR(C=0.75), 'reg__estimator__C': 0.5, 'reg__estimator__kernel': 'sigmoid'}",-0.8219610543167015,-0.8638271055663883,-1.0771612511528743,-0.7662769043673396,-0.7294979493587026,0.8517448529524014,0.12173305528134923,124,SVR(C=0.75)
71,71,2.1413033962249757,0.8353880623549428,0.05568680763244629,0.006239569793980063,SVR(C=0.75),,,,0.75,linear,,,,,,,"{'reg__estimator': SVR(C=0.75), 'reg__estimator__C': 0.75, 'reg__estimator__kernel': 'linear'}",-0.1534582902114504,-0.18269010661168933,-0.18702378877821452,-0.15173558166374598,-0.17022714461801794,0.16902698237662364,0.014514703636465214,31,SVR(C=0.75)
72,72,0.28412065505981443,0.07389319380134846,0.11143202781677246,0.05165542169676838,SVR(C=0.75),,,,0.75,poly,,,,,,,"{'reg__estimator': SVR(C=0.75), 'reg__estimator__C': 0.75, 'reg__estimator__kernel': 'poly'}",-0.13676650331170148,-0.15262327537898213,-0.1429906513479515,-0.12892028921733886,-0.13746648982453658,0.1397534418161021,0.007843740023205984,9,SVR(C=0.75)
73,73,0.4939483642578125,0.12496095374986531,0.1372371196746826,0.04054128220132511,SVR(C=0.75),,,,0.75,rbf,,,,,,,"{'reg__estimator': SVR(C=0.75), 'reg__estimator__C': 0.75, 'reg__estimator__kernel': 'rbf'}",-0.13558860830525823,-0.1400763217901939,-0.13161696944606244,-0.12243658210907228,-0.14147272703226207,0.13423824173656979,0.006846819472722048,1,SVR(C=0.75)
74,74,0.8583887100219727,0.27312168507366164,0.13128561973571778,0.03902080210971973,SVR(C=0.75),,,,0.75,sigmoid,,,,,,,"{'reg__estimator': SVR(C=0.75), 'reg__estimator__C': 0.75, 'reg__estimator__kernel': 'sigmoid'}",-1.2202599720017815,-1.3137584026007063,-1.6831668908887956,-1.123693523758406,-1.1173264791216293,1.2916410536742635,0.20855160553547006,125,SVR(C=0.75)
75,75,3.008702278137207,0.668536481567535,0.10698723793029785,0.048709281379225255,SVR(C=0.75),,,,1.0,linear,,,,,,,"{'reg__estimator': SVR(C=0.75), 'reg__estimator__C': 1.0, 'reg__estimator__kernel': 'linear'}",-0.15551015253975226,-0.18533156331159156,-0.1864948208337865,-0.15419891037881656,-0.17281558732889235,0.17087020687856785,0.013934900735226366,33,SVR(C=0.75)
76,76,0.35682072639465334,0.10497980432121215,0.06002063751220703,0.007205555942760006,SVR(C=0.75),,,,1.0,poly,,,,,,,"{'reg__estimator': SVR(C=0.75), 'reg__estimator__C': 1.0, 'reg__estimator__kernel': 'poly'}",-0.13780210967540185,-0.15323594421135586,-0.14400176326272102,-0.1292133845536,-0.13785976462256935,0.14042259326512962,0.007950771096901312,10,SVR(C=0.75)
77,77,0.26564998626708985,0.0063296501993052095,0.05570244789123535,0.006042830705501782,SVR(C=0.75),,,,1.0,rbf,,,,,,,"{'reg__estimator': SVR(C=0.75), 'reg__estimator__C': 1.0, 'reg__estimator__kernel': 'rbf'}",-0.1367699530466807,-0.14144613287855579,-0.13221665156288936,-0.12222557844578971,-0.14129005822574423,0.13478967483193197,0.007140894713467341,3,SVR(C=0.75)
78,78,0.49004106521606444,0.07176622538425376,0.09755115509033203,0.010037478868591718,SVR(C=0.75),,,,1.0,sigmoid,,,,,,,"{'reg__estimator': SVR(C=0.75), 'reg__estimator__C': 1.0, 'reg__estimator__kernel': 'sigmoid'}",-1.6319227651732229,-1.7796602317014893,-2.2844623129724573,-1.5103464286294506,-1.4798264170265107,1.737243631100626,0.29328685657107106,126,SVR(C=0.75)
79,79,3.2984289169311523,0.576848875803982,0.0552269458770752,0.004616496864012619,SVR(C=0.75),,,,1.25,linear,,,,,,,"{'reg__estimator': SVR(C=0.75), 'reg__estimator__C': 1.25, 'reg__estimator__kernel': 'linear'}",-0.15775966982821474,-0.18690575709301235,-0.1858888459838369,-0.15485398862882727,-0.17458181147128132,0.17199801460103453,0.013553745440907965,34,SVR(C=0.75)
80,80,0.21201567649841307,0.008741461336027816,0.05444626808166504,0.004285180085430271,SVR(C=0.75),,,,1.25,poly,,,,,,,"{'reg__estimator': SVR(C=0.75), 'reg__estimator__C': 1.25, 'reg__estimator__kernel': 'poly'}",-0.13867752444227302,-0.1538116044655112,-0.1446263425873362,-0.12928722552825778,-0.13795708298241482,0.1408719560011586,0.008112310592319346,11,SVR(C=0.75)
81,81,0.2200092315673828,0.018219514129816396,0.061614179611206056,0.007645193702680158,SVR(C=0.75),,,,1.25,rbf,,,,,,,"{'reg__estimator': SVR(C=0.75), 'reg__estimator__C': 1.25, 'reg__estimator__kernel': 'rbf'}",-0.13761607053244634,-0.1425037947353117,-0.133093817929119,-0.12229402610146443,-0.14092369393597692,0.13528628064686368,0.007251295471311691,4,SVR(C=0.75)
82,82,0.4337046146392822,0.007589873461805153,0.0898223876953125,0.002893723052467836,SVR(C=0.75),,,,1.25,sigmoid,,,,,,,"{'reg__estimator': SVR(C=0.75), 'reg__estimator__C': 1.25, 'reg__estimator__kernel': 'sigmoid'}",-2.0843606113518858,-2.2002744905101586,-3.0170166223407393,-1.8996680366983905,-1.8529884193778345,2.2108616360558018,0.42211731883694836,127,SVR(C=0.75)
83,83,4.175088500976562,0.5924415168751063,0.05785942077636719,0.005339916633429049,SVR(C=0.75),,,,1.5,linear,,,,,,,"{'reg__estimator': SVR(C=0.75), 'reg__estimator__C': 1.5, 'reg__estimator__kernel': 'linear'}",-0.1612910881025898,-0.18795022360101998,-0.18582813453410227,-0.15609908716595458,-0.1768325113511998,0.17360020895097328,0.012835081481032915,37,SVR(C=0.75)
84,84,0.20845465660095214,0.009694800111626326,0.05946335792541504,0.010754534394694527,SVR(C=0.75),,,,1.5,poly,,,,,,,"{'reg__estimator': SVR(C=0.75), 'reg__estimator__C': 1.5, 'reg__estimator__kernel': 'poly'}",-0.13874099943179527,-0.15384811597538828,-0.14482956741649508,-0.12915857875946254,-0.13795708298241482,0.14090686891311122,0.00817652723662917,12,SVR(C=0.75)
85,85,0.2339322566986084,0.01204383339502762,0.07049107551574707,0.008766627886162642,SVR(C=0.75),,,,1.5,rbf,,,,,,,"{'reg__estimator': SVR(C=0.75), 'reg__estimator__C': 1.5, 'reg__estimator__kernel': 'rbf'}",-0.1377674169873023,-0.14270569420445656,-0.13368314742385481,-0.12245152313536549,-0.1405413869223152,0.13542983373465886,0.007155667349860868,5,SVR(C=0.75)
86,86,0.41728501319885253,0.009833682122311633,0.10713586807250977,0.006860042721359586,SVR(C=0.75),,,,1.5,sigmoid,,,,,,,"{'reg__estimator': SVR(C=0.75), 'reg__estimator__C': 1.5, 'reg__estimator__kernel': 'sigmoid'}",-2.4685508188317304,-2.659551856759901,-3.5006426065480856,-2.2870284773210177,-2.2251734047851306,2.6281894328491733,0.46183446070419476,128,SVR(C=0.75)
87,87,5.1485107898712155,0.47840389733215344,0.06822805404663086,0.012814833483319438,SVR(C=0.75),,,,1.75,linear,,,,,,,"{'reg__estimator': SVR(C=0.75), 'reg__estimator__C': 1.75, 'reg__estimator__kernel': 'linear'}",-0.16225530255171097,-0.1881686909754609,-0.1860610571317669,-0.15668504677201103,-0.17871798657933513,0.174377616802057,0.012692618734130105,39,SVR(C=0.75)
88,88,0.21396541595458984,0.005860341245111651,0.0596346378326416,0.006866632653629054,SVR(C=0.75),,,,1.75,poly,,,,,,,"{'reg__estimator': SVR(C=0.75), 'reg__estimator__C': 1.75, 'reg__estimator__kernel': 'poly'}",-0.13874099943179527,-0.15384811597538828,-0.14482956741649508,-0.12915857875946254,-0.13795708298241482,0.14090686891311122,0.00817652723662917,12,SVR(C=0.75)
89,89,0.25365357398986815,0.010817648193883304,0.059352779388427736,0.009196271960641187,SVR(C=0.75),,,,1.75,rbf,,,,,,,"{'reg__estimator': SVR(C=0.75), 'reg__estimator__C': 1.75, 'reg__estimator__kernel': 'rbf'}",-0.1376708904295999,-0.14296161947161584,-0.13407418045961111,-0.1226456055941882,-0.14069296570690984,0.135609052332385,0.007135325894107348,6,SVR(C=0.75)
90,90,0.46358861923217776,0.006059158730386141,0.0958031177520752,0.00672957748788628,SVR(C=0.75),,,,1.75,sigmoid,,,,,,,"{'reg__estimator': SVR(C=0.75), 'reg__estimator__C': 1.75, 'reg__estimator__kernel': 'sigmoid'}",-2.878934314439501,-3.0878993633898775,-4.091693700224628,-2.6749105569847718,-2.5900319864005916,3.0646939842878735,0.5416657075233979,129,SVR(C=0.75)
91,91,0.08952164649963379,0.004557449709090021,0.13275346755981446,0.013259489720821629,KNeighborsRegressor(),,,,,,brute,3,1.0,uniform,,,"{'reg__estimator': KNeighborsRegressor(), 'reg__estimator__algorithm': 'brute', 'reg__estimator__n_neighbors': 3, 'reg__estimator__p': 1.0, 'reg__estimator__weights': 'uniform'}",-0.17184717513527437,-0.18782483704840067,-0.16763820541290358,-0.1615043340736681,-0.180578101131104,0.1738785305602702,0.009333515007659273,38,KNeighborsRegressor()
92,92,0.09976234436035156,0.013522417992592751,0.14108495712280272,0.005159919430521462,KNeighborsRegressor(),,,,,,brute,3,1.0,distance,,,"{'reg__estimator': KNeighborsRegressor(), 'reg__estimator__algorithm': 'brute', 'reg__estimator__n_neighbors': 3, 'reg__estimator__p': 1.0, 'reg__estimator__weights': 'distance'}",-0.17025799179671006,-0.18640580648130708,-0.16633531689645267,-0.16105326041412849,-0.17929900110714783,0.17267027533914922,0.009094071334583722,35,KNeighborsRegressor()
93,93,0.11042919158935546,0.01467602351214032,0.0,0.0,KNeighborsRegressor(),,,,,,brute,3,1.25,uniform,,,"{'reg__estimator': KNeighborsRegressor(), 'reg__estimator__algorithm': 'brute', 'reg__estimator__n_neighbors': 3, 'reg__estimator__p': 1.25, 'reg__estimator__weights': 'uniform'}",,,,,,,,151,KNeighborsRegressor()
94,94,0.1554096221923828,0.027545990401777142,0.0,0.0,KNeighborsRegressor(),,,,,,brute,3,1.25,distance,,,"{'reg__estimator': KNeighborsRegressor(), 'reg__estimator__algorithm': 'brute', 'reg__estimator__n_neighbors': 3, 'reg__estimator__p': 1.25, 'reg__estimator__weights': 'distance'}",,,,,,,,150,KNeighborsRegressor()
95,95,0.14562716484069824,0.025092717979301557,0.0,0.0,KNeighborsRegressor(),,,,,,brute,3,1.5,uniform,,,"{'reg__estimator': KNeighborsRegressor(), 'reg__estimator__algorithm': 'brute', 'reg__estimator__n_neighbors': 3, 'reg__estimator__p': 1.5, 'reg__estimator__weights': 'uniform'}",,,,,,,,143,KNeighborsRegressor()
96,96,0.129341983795166,0.031892913889983936,0.0,0.0,KNeighborsRegressor(),,,,,,brute,3,1.5,distance,,,"{'reg__estimator': KNeighborsRegressor(), 'reg__estimator__algorithm': 'brute', 'reg__estimator__n_neighbors': 3, 'reg__estimator__p': 1.5, 'reg__estimator__weights': 'distance'}",,,,,,,,142,KNeighborsRegressor()
97,97,0.1267141342163086,0.03327327388127985,0.0,0.0,KNeighborsRegressor(),,,,,,brute,3,1.75,uniform,,,"{'reg__estimator': KNeighborsRegressor(), 'reg__estimator__algorithm': 'brute', 'reg__estimator__n_neighbors': 3, 'reg__estimator__p': 1.75, 'reg__estimator__weights': 'uniform'}",,,,,,,,135,KNeighborsRegressor()
98,98,0.14683976173400878,0.020279561151991927,0.0,0.0,KNeighborsRegressor(),,,,,,brute,3,1.75,distance,,,"{'reg__estimator': KNeighborsRegressor(), 'reg__estimator__algorithm': 'brute', 'reg__estimator__n_neighbors': 3, 'reg__estimator__p': 1.75, 'reg__estimator__weights': 'distance'}",,,,,,,,134,KNeighborsRegressor()
99,99,0.13573942184448243,0.01776520208450114,0.15084342956542968,0.023053628824472025,KNeighborsRegressor(),,,,,,brute,5,1.0,uniform,,,"{'reg__estimator': KNeighborsRegressor(), 'reg__estimator__algorithm': 'brute', 'reg__estimator__n_neighbors': 5, 'reg__estimator__p': 1.0, 'reg__estimator__weights': 'uniform'}",-0.16784015514292108,-0.18699564545073263,-0.16704482737777773,-0.15783694521771896,-0.1682135119774411,0.1695862170333183,0.009513414725478205,32,KNeighborsRegressor()
100,100,0.10377464294433594,0.0065178637351015044,0.15189237594604493,0.013833162053793667,KNeighborsRegressor(),,,,,,brute,5,1.0,distance,,,"{'reg__estimator': KNeighborsRegressor(), 'reg__estimator__algorithm': 'brute', 'reg__estimator__n_neighbors': 5, 'reg__estimator__p': 1.0, 'reg__estimator__weights': 'distance'}",-0.16522454105342918,-0.18524158085048265,-0.16483981332111675,-0.1568888991715628,-0.16710515815512106,0.16785999851034247,0.00937146054673159,28,KNeighborsRegressor()
101,101,0.1251140594482422,0.03409807057537113,0.0,0.0,KNeighborsRegressor(),,,,,,brute,5,1.25,uniform,,,"{'reg__estimator': KNeighborsRegressor(), 'reg__estimator__algorithm': 'brute', 'reg__estimator__n_neighbors': 5, 'reg__estimator__p': 1.25, 'reg__estimator__weights': 'uniform'}",,,,,,,,140,KNeighborsRegressor()
102,102,0.14566688537597655,0.01970154090218244,0.0,0.0,KNeighborsRegressor(),,,,,,brute,5,1.25,distance,,,"{'reg__estimator': KNeighborsRegressor(), 'reg__estimator__algorithm': 'brute', 'reg__estimator__n_neighbors': 5, 'reg__estimator__p': 1.25, 'reg__estimator__weights': 'distance'}",,,,,,,,153,KNeighborsRegressor()
103,103,0.14556374549865722,0.031378573711759054,0.0,0.0,KNeighborsRegressor(),,,,,,brute,5,1.5,uniform,,,"{'reg__estimator': KNeighborsRegressor(), 'reg__estimator__algorithm': 'brute', 'reg__estimator__n_neighbors': 5, 'reg__estimator__p': 1.5, 'reg__estimator__weights': 'uniform'}",,,,,,,,130,KNeighborsRegressor()
104,104,0.1540128231048584,0.02241639182417222,0.0,0.0,KNeighborsRegressor(),,,,,,brute,5,1.5,distance,,,"{'reg__estimator': KNeighborsRegressor(), 'reg__estimator__algorithm': 'brute', 'reg__estimator__n_neighbors': 5, 'reg__estimator__p': 1.5, 'reg__estimator__weights': 'distance'}",,,,,,,,131,KNeighborsRegressor()
105,105,0.16851282119750977,0.007142357903716588,0.0,0.0,KNeighborsRegressor(),,,,,,brute,5,1.75,uniform,,,"{'reg__estimator': KNeighborsRegressor(), 'reg__estimator__algorithm': 'brute', 'reg__estimator__n_neighbors': 5, 'reg__estimator__p': 1.75, 'reg__estimator__weights': 'uniform'}",,,,,,,,132,KNeighborsRegressor()
106,106,0.14013166427612306,0.020198815044193845,0.0,0.0,KNeighborsRegressor(),,,,,,brute,5,1.75,distance,,,"{'reg__estimator': KNeighborsRegressor(), 'reg__estimator__algorithm': 'brute', 'reg__estimator__n_neighbors': 5, 'reg__estimator__p': 1.75, 'reg__estimator__weights': 'distance'}",,,,,,,,133,KNeighborsRegressor()
107,107,0.13406791687011718,0.017857205549664155,0.13112115859985352,0.0053495408116073125,KNeighborsRegressor(),,,,,,brute,7,1.0,uniform,,,"{'reg__estimator': KNeighborsRegressor(), 'reg__estimator__algorithm': 'brute', 'reg__estimator__n_neighbors': 7, 'reg__estimator__p': 1.0, 'reg__estimator__weights': 'uniform'}",-0.16862560200938193,-0.18490083399619722,-0.1690369419996383,-0.15428004641199727,-0.16824370901198518,0.16901742668584,0.009697685822771817,30,KNeighborsRegressor()
108,108,0.1060338020324707,0.018727641816608243,0.15316276550292968,0.012679547895546381,KNeighborsRegressor(),,,,,,brute,7,1.0,distance,,,"{'reg__estimator': KNeighborsRegressor(), 'reg__estimator__algorithm': 'brute', 'reg__estimator__n_neighbors': 7, 'reg__estimator__p': 1.0, 'reg__estimator__weights': 'distance'}",-0.16594072284643688,-0.18328221754513718,-0.16640477941601323,-0.15317753124329367,-0.16682869426801486,0.16712678906377917,0.009566572789346237,27,KNeighborsRegressor()
109,109,0.12423057556152343,0.02174951315552759,0.0,0.0,KNeighborsRegressor(),,,,,,brute,7,1.25,uniform,,,"{'reg__estimator': KNeighborsRegressor(), 'reg__estimator__algorithm': 'brute', 'reg__estimator__n_neighbors': 7, 'reg__estimator__p': 1.25, 'reg__estimator__weights': 'uniform'}",,,,,,,,136,KNeighborsRegressor()
110,110,0.14311046600341798,0.018983763817540723,0.0,0.0,KNeighborsRegressor(),,,,,,brute,7,1.25,distance,,,"{'reg__estimator': KNeighborsRegressor(), 'reg__estimator__algorithm': 'brute', 'reg__estimator__n_neighbors': 7, 'reg__estimator__p': 1.25, 'reg__estimator__weights': 'distance'}",,,,,,,,137,KNeighborsRegressor()
111,111,0.1435934066772461,0.021564176569766984,0.0,0.0,KNeighborsRegressor(),,,,,,brute,7,1.5,uniform,,,"{'reg__estimator': KNeighborsRegressor(), 'reg__estimator__algorithm': 'brute', 'reg__estimator__n_neighbors': 7, 'reg__estimator__p': 1.5, 'reg__estimator__weights': 'uniform'}",,,,,,,,138,KNeighborsRegressor()
112,112,0.1502591609954834,0.02373499205925492,0.0,0.0,KNeighborsRegressor(),,,,,,brute,7,1.5,distance,,,"{'reg__estimator': KNeighborsRegressor(), 'reg__estimator__algorithm': 'brute', 'reg__estimator__n_neighbors': 7, 'reg__estimator__p': 1.5, 'reg__estimator__weights': 'distance'}",,,,,,,,139,KNeighborsRegressor()
113,113,0.15178985595703126,0.026767747090104828,0.0,0.0,KNeighborsRegressor(),,,,,,brute,7,1.75,uniform,,,"{'reg__estimator': KNeighborsRegressor(), 'reg__estimator__algorithm': 'brute', 'reg__estimator__n_neighbors': 7, 'reg__estimator__p': 1.75, 'reg__estimator__weights': 'uniform'}",,,,,,,,141,KNeighborsRegressor()
114,114,0.14431076049804686,0.03110793671829315,0.0,0.0,KNeighborsRegressor(),,,,,,brute,7,1.75,distance,,,"{'reg__estimator': KNeighborsRegressor(), 'reg__estimator__algorithm': 'brute', 'reg__estimator__n_neighbors': 7, 'reg__estimator__p': 1.75, 'reg__estimator__weights': 'distance'}",,,,,,,,152,KNeighborsRegressor()
115,115,0.14952478408813477,0.02283816656795354,0.13261899948120118,0.020693160645375783,KNeighborsRegressor(),,,,,,brute,9,1.0,uniform,,,"{'reg__estimator': KNeighborsRegressor(), 'reg__estimator__algorithm': 'brute', 'reg__estimator__n_neighbors': 9, 'reg__estimator__p': 1.0, 'reg__estimator__weights': 'uniform'}",-0.16936665090128186,-0.17911499208493606,-0.17118844467196614,-0.15314817537065137,-0.1705899495205657,0.16868164250988024,0.008491623095074122,29,KNeighborsRegressor()
116,116,0.10117387771606445,0.006768050095068945,0.16485991477966308,0.008425318666920492,KNeighborsRegressor(),,,,,,brute,9,1.0,distance,,,"{'reg__estimator': KNeighborsRegressor(), 'reg__estimator__algorithm': 'brute', 'reg__estimator__n_neighbors': 9, 'reg__estimator__p': 1.0, 'reg__estimator__weights': 'distance'}",-0.1668309477864693,-0.17778221266863353,-0.16841842206119184,-0.15214095442503547,-0.16872490623493258,0.16677948863525255,0.008268252783200149,26,KNeighborsRegressor()
117,117,0.11603150367736817,0.028349082031651308,0.0,0.0,KNeighborsRegressor(),,,,,,brute,9,1.25,uniform,,,"{'reg__estimator': KNeighborsRegressor(), 'reg__estimator__algorithm': 'brute', 'reg__estimator__n_neighbors': 9, 'reg__estimator__p': 1.25, 'reg__estimator__weights': 'uniform'}",,,,,,,,144,KNeighborsRegressor()
118,118,0.131602144241333,0.016713269403685206,0.0,0.0,KNeighborsRegressor(),,,,,,brute,9,1.25,distance,,,"{'reg__estimator': KNeighborsRegressor(), 'reg__estimator__algorithm': 'brute', 'reg__estimator__n_neighbors': 9, 'reg__estimator__p': 1.25, 'reg__estimator__weights': 'distance'}",,,,,,,,145,KNeighborsRegressor()
119,119,0.14893712997436523,0.036259884225595555,0.0,0.0,KNeighborsRegressor(),,,,,,brute,9,1.5,uniform,,,"{'reg__estimator': KNeighborsRegressor(), 'reg__estimator__algorithm': 'brute', 'reg__estimator__n_neighbors': 9, 'reg__estimator__p': 1.5, 'reg__estimator__weights': 'uniform'}",,,,,,,,146,KNeighborsRegressor()
120,120,0.13688645362854004,0.03032552888769034,0.0,0.0,KNeighborsRegressor(),,,,,,brute,9,1.5,distance,,,"{'reg__estimator': KNeighborsRegressor(), 'reg__estimator__algorithm': 'brute', 'reg__estimator__n_neighbors': 9, 'reg__estimator__p': 1.5, 'reg__estimator__weights': 'distance'}",,,,,,,,147,KNeighborsRegressor()
121,121,0.15469441413879395,0.021786138499080506,0.0,0.0,KNeighborsRegressor(),,,,,,brute,9,1.75,uniform,,,"{'reg__estimator': KNeighborsRegressor(), 'reg__estimator__algorithm': 'brute', 'reg__estimator__n_neighbors': 9, 'reg__estimator__p': 1.75, 'reg__estimator__weights': 'uniform'}",,,,,,,,148,KNeighborsRegressor()
122,122,0.1441093921661377,0.023314433685777215,0.0,0.0,KNeighborsRegressor(),,,,,,brute,9,1.75,distance,,,"{'reg__estimator': KNeighborsRegressor(), 'reg__estimator__algorithm': 'brute', 'reg__estimator__n_neighbors': 9, 'reg__estimator__p': 1.75, 'reg__estimator__weights': 'distance'}",,,,,,,,149,KNeighborsRegressor()
123,123,0.13638858795166015,0.021257398616470656,0.04119729995727539,0.015756874516701096,DecisionTreeRegressor(),,,,,,,,,,mse,1,"{'reg__estimator': DecisionTreeRegressor(), 'reg__estimator__criterion': 'mse', 'reg__estimator__max_depth': 1}",-0.31793022881166644,-0.29723666086856265,-0.30083583526954694,-0.3032072581596189,-0.3165745431686593,0.30715690525561085,0.008470221850165514,91,DecisionTreeRegressor()
124,124,0.15584182739257812,0.023615344032617083,0.028665637969970702,0.006694856718098247,DecisionTreeRegressor(),,,,,,,,,,mse,6,"{'reg__estimator': DecisionTreeRegressor(), 'reg__estimator__criterion': 'mse', 'reg__estimator__max_depth': 6}",-0.21173532871256312,-0.20409075961555262,-0.1951245564070087,-0.19941870610497603,-0.1935429235963808,0.20078245488729624,0.006590793039898663,45,DecisionTreeRegressor()
125,125,0.2093492031097412,0.014093521039937891,0.029867172241210938,0.005739687165915044,DecisionTreeRegressor(),,,,,,,,,,mse,11,"{'reg__estimator': DecisionTreeRegressor(), 'reg__estimator__criterion': 'mse', 'reg__estimator__max_depth': 11}",-0.2162742633773569,-0.22822977396015257,-0.2021369343398885,-0.22448989142878578,-0.2067175891058835,0.21556969044241345,0.009991423901688678,48,DecisionTreeRegressor()
126,126,0.2244957447052002,0.012537304236247129,0.028904438018798828,0.005456902292420651,DecisionTreeRegressor(),,,,,,,,,,mse,16,"{'reg__estimator': DecisionTreeRegressor(), 'reg__estimator__criterion': 'mse', 'reg__estimator__max_depth': 16}",-0.22584673419947537,-0.21706912771208592,-0.2089169126477488,-0.230983419184935,-0.20760476423477134,0.2180841915958033,0.009181883204274125,53,DecisionTreeRegressor()
127,127,0.22072339057922363,0.015911709091073974,0.028070831298828126,0.003711947210406503,DecisionTreeRegressor(),,,,,,,,,,mse,21,"{'reg__estimator': DecisionTreeRegressor(), 'reg__estimator__criterion': 'mse', 'reg__estimator__max_depth': 21}",-0.2367264681763731,-0.21572611081782947,-0.22387985308177658,-0.2313502414663447,-0.2115938204420584,0.22385529879687643,0.009362364213931954,60,DecisionTreeRegressor()
128,128,0.23633894920349122,0.018324751638142164,0.035991859436035153,0.010705314370615863,DecisionTreeRegressor(),,,,,,,,,,mse,26,"{'reg__estimator': DecisionTreeRegressor(), 'reg__estimator__criterion': 'mse', 'reg__estimator__max_depth': 26}",-0.2286598725840719,-0.21514274232209196,-0.21261288350741073,-0.22831247214703973,-0.19763501142906734,0.2164725963979363,0.011491151913633743,49,DecisionTreeRegressor()
129,129,0.21647276878356933,0.014227299684524403,0.04198994636535645,0.015675507924037303,DecisionTreeRegressor(),,,,,,,,,,mse,31,"{'reg__estimator': DecisionTreeRegressor(), 'reg__estimator__criterion': 'mse', 'reg__estimator__max_depth': 31}",-0.22018779511548733,-0.2224962793699294,-0.20260827005274573,-0.2400068121072418,-0.20975663242124484,0.2190111578133298,0.012720448215009042,55,DecisionTreeRegressor()
130,130,0.22101936340332032,0.01189611495332934,0.03496408462524414,0.009853430165371569,DecisionTreeRegressor(),,,,,,,,,,mse,36,"{'reg__estimator': DecisionTreeRegressor(), 'reg__estimator__criterion': 'mse', 'reg__estimator__max_depth': 36}",-0.22065054458273417,-0.213321719037086,-0.2197004490587491,-0.2193114623676778,-0.2125126404050999,0.2170993630902694,0.003451913701243341,51,DecisionTreeRegressor()
131,131,0.2164677619934082,0.008087688346009245,0.037779617309570315,0.009768833830662767,DecisionTreeRegressor(),,,,,,,,,,mse,41,"{'reg__estimator': DecisionTreeRegressor(), 'reg__estimator__criterion': 'mse', 'reg__estimator__max_depth': 41}",-0.2259840077079894,-0.2169417798276897,-0.20877945602096726,-0.23095298078568446,-0.22020989125216134,0.22057362311889844,0.0076082624964395554,58,DecisionTreeRegressor()
132,132,0.21341485977172853,0.005017041896950039,0.0515073299407959,0.00838922651506087,DecisionTreeRegressor(),,,,,,,,,,mse,46,"{'reg__estimator': DecisionTreeRegressor(), 'reg__estimator__criterion': 'mse', 'reg__estimator__max_depth': 46}",-0.2209406576529882,-0.21617006383111753,-0.21775885754065702,-0.2285478763959419,-0.20879320559385486,0.2184421322029119,0.006435831551195158,54,DecisionTreeRegressor()
133,133,0.12271671295166016,0.036423026823575455,0.029794692993164062,0.004833736539006031,DecisionTreeRegressor(),,,,,,,,,,friedman_mse,1,"{'reg__estimator': DecisionTreeRegressor(), 'reg__estimator__criterion': 'friedman_mse', 'reg__estimator__max_depth': 1}",-0.31793022881166644,-0.29723666086856265,-0.30083583526954694,-0.3032072581596189,-0.3165745431686593,0.30715690525561085,0.008470221850165514,91,DecisionTreeRegressor()
